Serial Number,NZDT,Latitude,Longitude,GPS Heading,GPS Speed
004-0005-00344,16/10/20 16:38:24,-37.554417,175.4591536,7,1.77716134
004-0005-00344,16/10/20 16:38:23,-37.5544328,175.4591506,12,0.886160584
004-0005-00344,16/10/20 16:38:21,-37.5544484,175.4591465,8,1.781127844
004-0005-00344,16/10/20 16:38:20,-37.5544643,175.4591441,6,0.922740596
004-0005-00344,16/10/20 16:38:18,-37.5544808,175.4591419,5,1.252751977
004-0005-00344,16/10/20 16:38:17,-37.554492,175.4591404,0,1.701839214
004-0005-00344,16/10/20 16:38:16,-37.5545073,175.4591405,359,0.600657225
004-0005-00344,16/10/20 16:38:14,-37.5545181,175.4591406,359,1.991091849
004-0005-00344,16/10/20 16:38:13,-37.554536,175.4591404,357,1.774874045
004-0005-00344,16/10/20 16:38:12,-37.5545519,175.4591421,358,0.596120383
004-0005-00344,16/10/20 16:38:10,-37.5545626,175.4591429,2,1.869407435
004-0005-00344,16/10/20 16:38:09,-37.5545794,175.4591423,1,1.112333163
004-0005-00344,16/10/20 16:38:08,-37.5545894,175.4591422,359,1.780460864
004-0005-00344,16/10/20 16:38:07,-37.5546054,175.4591428,2,0.881532944
004-0005-00344,16/10/20 16:38:05,-37.5546212,175.4591412,4,1.208516935
004-0005-00344,16/10/20 16:38:04,-37.554632,175.4591397,355,0.847280865
004-0005-00344,16/10/20 16:38:02,-37.5546472,175.459141,344,1.623294826
004-0005-00344,16/10/20 16:38:01,-37.554661,175.459147,343,0.830540102
004-0005-00344,16/10/20 16:37:59,-37.5546754,175.459152,353,1.111296745
004-0005-00344,16/10/20 16:37:58,-37.5546853,175.4591537,356,1.171225813
004-0005-00344,16/10/20 16:37:57,-37.5546958,175.4591547,358,1.839425123
004-0005-00344,16/10/20 16:37:56,-37.5547123,175.4591561,356,1.093600796
004-0005-00344,16/10/20 16:37:55,-37.5547221,175.4591571,358,1.869676832
004-0005-00344,16/10/20 16:37:54,-37.5547389,175.4591578,357,0.890230431
004-0005-00344,16/10/20 16:37:52,-37.5547549,175.4591584,1,0.8409378
004-0005-00344,16/10/20 16:37:50,-37.55477,175.4591574,2,1.290536279
004-0005-00344,16/10/20 16:37:49,-37.5547816,175.4591571,1,1.890907165
004-0005-00344,16/10/20 16:37:48,-37.5547986,175.4591571,2,0.567698841
004-0005-00344,16/10/20 16:37:46,-37.5548088,175.4591566,5,1.82431535
004-0005-00344,16/10/20 16:37:45,-37.5548251,175.4591543,356,1.194091565
004-0005-00344,16/10/20 16:37:44,-37.5548358,175.4591554,357,1.714047335
004-0005-00344,16/10/20 16:37:43,-37.5548512,175.4591561,2,0.968699926
004-0005-00344,16/10/20 16:37:41,-37.5548686,175.4591551,0,1.725163175
004-0005-00344,16/10/20 16:37:40,-37.5548841,175.4591558,359,1.225078748
004-0005-00344,16/10/20 16:37:39,-37.5548951,175.4591565,4,0.940282677
004-0005-00344,16/10/20 16:37:37,-37.5549119,175.4591541,4,1.681875591
004-0005-00344,16/10/20 16:37:36,-37.554927,175.4591531,354,1.2724122
004-0005-00344,16/10/20 16:37:35,-37.5549384,175.4591543,357,0.673300219
004-0005-00344,16/10/20 16:37:33,-37.5549505,175.4591548,3,1.726308114
004-0005-00344,16/10/20 16:37:32,-37.554966,175.4591538,358,1.936119605
004-0005-00344,16/10/20 16:37:31,-37.5549834,175.4591544,359,1.006668477
004-0005-00344,16/10/20 16:37:29,-37.5550015,175.4591542,0,1.925906238
004-0005-00344,16/10/20 16:37:28,-37.5550188,175.4591533,359,1.167913248
004-0005-00344,16/10/20 16:37:27,-37.5550293,175.4591533,358,1.924457308
004-0005-00344,16/10/20 16:37:26,-37.5550466,175.459153,359,0.661817508
004-0005-00344,16/10/20 16:37:24,-37.5550585,175.459153,357,1.904961018
004-0005-00344,16/10/20 16:37:23,-37.5550756,175.4591542,0,1.223528166
004-0005-00344,16/10/20 16:37:22,-37.5550866,175.4591542,0,1.913659327
004-0005-00344,16/10/20 16:37:21,-37.5551038,175.4591537,358,1.012660251
004-0005-00344,16/10/20 16:37:19,-37.555122,175.4591544,0,1.791860071
004-0005-00344,16/10/20 16:37:18,-37.5551381,175.4591537,8,1.248412646
004-0005-00344,16/10/20 16:37:17,-37.5551492,175.4591516,9,0.96890059
004-0005-00344,16/10/20 16:37:15,-37.5551664,175.4591481,1,1.85762164
004-0005-00344,16/10/20 16:37:14,-37.5551831,175.4591479,350,0.564515289
004-0005-00344,16/10/20 16:37:12,-37.5551931,175.4591501,350,1.985248602
004-0005-00344,16/10/20 16:37:11,-37.5552108,175.459153,359,1.390818677
004-0005-00344,16/10/20 16:37:10,-37.5552233,175.4591534,1,0.9899553
004-0005-00344,16/10/20 16:37:08,-37.5552411,175.4591533,357,1.158430166
004-0005-00344,16/10/20 16:37:07,-37.5552515,175.459154,358,1.236657776
004-0005-00344,16/10/20 16:37:06,-37.5552626,175.4591548,4,1.192240727
004-0005-00344,16/10/20 16:37:05,-37.5552733,175.459154,4,1.606443448
004-0005-00344,16/10/20 16:37:04,-37.5552877,175.4591526,5,1.160134535
004-0005-00344,16/10/20 16:37:03,-37.5552981,175.4591516,3,1.849957847
004-0005-00344,16/10/20 16:37:02,-37.5553147,175.4591503,2,0.807184601
004-0005-00344,16/10/20 16:37:00,-37.5553292,175.4591495,2,1.181137342
004-0005-00344,16/10/20 16:36:59,-37.5553398,175.4591487,5,1.777160852
004-0005-00344,16/10/20 16:36:58,-37.5553556,175.4591457,5,1.142201682
004-0005-00344,16/10/20 16:36:57,-37.5553658,175.4591442,1,0.57921508
004-0005-00344,16/10/20 16:36:55,-37.5553762,175.4591435,1,1.703659423
004-0005-00344,16/10/20 16:36:54,-37.5553915,175.4591426,358,1.156823756
004-0005-00344,16/10/20 16:36:53,-37.5554019,175.4591427,0,1.880113909
004-0005-00344,16/10/20 16:36:52,-37.5554188,175.4591423,3,0.846731945
004-0005-00344,16/10/20 16:36:50,-37.555434,175.4591412,8,1.752602564
004-0005-00344,16/10/20 16:36:49,-37.5554496,175.4591384,7,0.850796539
004-0005-00344,16/10/20 16:36:47,-37.5554647,175.4591353,6,1.138527922
004-0005-00344,16/10/20 16:36:46,-37.5554748,175.4591332,7,0.852477533
004-0005-00344,16/10/20 16:36:44,-37.55549,175.4591307,6,1.170109925
004-0005-00344,16/10/20 16:36:43,-37.5555004,175.4591287,7,1.350025121
004-0005-00344,16/10/20 16:36:42,-37.5555124,175.4591264,2,1.815630015
004-0005-00344,16/10/20 16:36:41,-37.5555287,175.4591253,358,1.212405182
004-0005-00344,16/10/20 16:36:40,-37.5555396,175.4591253,1,0.874495353
004-0005-00344,16/10/20 16:36:38,-37.5555553,175.4591242,356,1.718020756
004-0005-00344,16/10/20 16:36:37,-37.5555707,175.4591257,359,1.846499159
004-0005-00344,16/10/20 16:36:36,-37.5555873,175.4591255,2,0.582841824
004-0005-00344,16/10/20 16:36:33,-37.555603,175.4591245,0,1.190972731
004-0005-00344,16/10/20 16:36:32,-37.5556137,175.459124,1,1.925000773
004-0005-00344,16/10/20 16:36:31,-37.555631,175.4591234,3,1.749500096
004-0005-00344,16/10/20 16:36:30,-37.5556467,175.4591222,358,1.19097273
004-0005-00344,16/10/20 16:36:29,-37.5556574,175.4591227,0,0.979307267
004-0005-00344,16/10/20 16:36:27,-37.555675,175.459122,1,1.757453409
004-0005-00344,16/10/20 16:36:26,-37.5556908,175.4591219,356,0.590109277
004-0005-00344,16/10/20 16:36:24,-37.5557014,175.4591225,358,1.868661198
004-0005-00344,16/10/20 16:36:23,-37.5557182,175.4591225,358,1.701839213
004-0005-00344,16/10/20 16:36:22,-37.5557335,175.4591226,0,1.234776657
004-0005-00344,16/10/20 16:36:21,-37.5557446,175.4591228,359,0.956667687
004-0005-00344,16/10/20 16:36:19,-37.5557618,175.4591231,2,1.739556
004-0005-00344,16/10/20 16:36:18,-37.5557774,175.4591217,3,1.153250727
004-0005-00344,16/10/20 16:36:17,-37.5557877,175.4591202,359,0.57846211
004-0005-00344,16/10/20 16:36:15,-37.5557981,175.45912,3,1.657908812
004-0005-00344,16/10/20 16:36:14,-37.555813,175.4591205,353,1.59935524
004-0005-00344,16/10/20 16:36:13,-37.5558273,175.4591224,0,0.896275892
004-0005-00344,16/10/20 16:36:11,-37.5558434,175.4591215,6,1.089257185
004-0005-00344,16/10/20 16:36:10,-37.5558531,175.4591198,1,1.779677331
004-0005-00344,16/10/20 16:36:09,-37.5558691,175.4591198,1,0.912350067
004-0005-00344,16/10/20 16:36:07,-37.5558855,175.4591193,5,1.149043871
004-0005-00344,16/10/20 16:36:06,-37.5558958,175.4591183,3,1.803663963
004-0005-00344,16/10/20 16:36:05,-37.555912,175.4591174,1,0.885371783
004-0005-00344,16/10/20 16:36:03,-37.5559279,175.4591164,5,1.673663855
004-0005-00344,16/10/20 16:36:02,-37.5559429,175.4591149,2,1.223813106
004-0005-00344,16/10/20 16:36:01,-37.5559539,175.4591146,1,1.668470718
004-0005-00344,16/10/20 16:36:00,-37.5559689,175.4591147,353,0.587676566
004-0005-00344,16/10/20 16:35:58,-37.5559794,175.4591162,354,1.82531282
004-0005-00344,16/10/20 16:35:57,-37.5559957,175.4591186,356,1.716193174
004-0005-00344,16/10/20 16:35:56,-37.5560111,175.4591198,359,0.606202591
004-0005-00344,16/10/20 16:35:54,-37.556022,175.4591198,1,0.845759092
004-0005-00344,16/10/20 16:35:52,-37.5560372,175.4591192,357,1.89436651
004-0005-00344,16/10/20 16:35:51,-37.5560542,175.4591205,357,0.913145904
004-0005-00344,16/10/20 16:35:49,-37.5560706,175.4591215,5,1.911863031
004-0005-00344,16/10/20 16:35:48,-37.5560877,175.4591193,6,1.32101487
004-0005-00344,16/10/20 16:35:47,-37.5560995,175.4591176,4,0.948072443
004-0005-00344,16/10/20 16:35:45,-37.5561165,175.459116,357,1.112855472
004-0005-00344,16/10/20 16:35:44,-37.5561265,175.4591164,354,1.990215244
004-0005-00344,16/10/20 16:35:43,-37.5561443,175.4591187,4,1.794452645
004-0005-00344,16/10/20 16:35:42,-37.5561604,175.4591174,7,1.176374451
004-0005-00344,16/10/20 16:35:41,-37.5561709,175.4591158,4,0.929613399
004-0005-00344,16/10/20 16:35:39,-37.5561876,175.4591149,359,1.746330567
004-0005-00344,16/10/20 16:35:38,-37.5562033,175.4591148,7,1.185330964
004-0005-00344,16/10/20 16:35:37,-37.5562138,175.4591125,2,1.792551766
004-0005-00344,16/10/20 16:35:36,-37.5562299,175.4591116,4,0.566107522
004-0005-00344,16/10/20 16:35:34,-37.55624,175.45911,3,1.961520001
004-0005-00344,16/10/20 16:35:33,-37.5562576,175.4591086,2,1.22555295
004-0005-00344,16/10/20 16:35:32,-37.5562686,175.4591078,1,1.236187723
004-0005-00344,16/10/20 16:35:31,-37.5562797,175.4591071,0,2.002446572
004-0005-00344,16/10/20 16:35:30,-37.5562977,175.4591067,6,0.699201182
004-0005-00344,16/10/20 16:35:28,-37.5563102,175.459105,7,1.368375896
004-0005-00344,16/10/20 16:35:27,-37.5563224,175.459103,6,1.828557144
004-0005-00344,16/10/20 16:35:26,-37.5563387,175.4591003,8,1.270417226
004-0005-00344,16/10/20 16:35:25,-37.55635,175.4590982,5,1.037466567
004-0005-00344,16/10/20 16:35:23,-37.5563686,175.4590964,4,1.171225663
004-0005-00344,16/10/20 16:35:22,-37.5563791,175.4590954,11,1.821333692
004-0005-00344,16/10/20 16:35:21,-37.5563951,175.459091,16,1.309925528
004-0005-00344,16/10/20 16:35:20,-37.5564063,175.4590864,14,1.204179202
004-0005-00344,16/10/20 16:35:19,-37.5564167,175.4590826,12,1.834084653
004-0005-00344,16/10/20 16:35:18,-37.5564328,175.4590781,4,0.632381551
004-0005-00344,16/10/20 16:35:16,-37.5564441,175.4590765,357,1.279415632
004-0005-00344,16/10/20 16:35:15,-37.5564556,175.4590768,354,1.730580019
004-0005-00344,16/10/20 16:35:14,-37.556471,175.4590796,349,0.630381949
004-0005-00344,16/10/20 16:35:12,-37.5564821,175.4590825,357,1.871168074
004-0005-00344,16/10/20 16:35:11,-37.5564989,175.4590836,358,1.146208197
004-0005-00344,16/10/20 16:35:10,-37.5565092,175.459084,3,1.248290512
004-0005-00344,16/10/20 16:35:09,-37.5565204,175.4590831,3,1.861621503
004-0005-00344,16/10/20 16:35:08,-37.5565371,175.4590817,1,0.912604803
004-0005-00347,16/10/20 15:45:54,-37.5534554,175.4591537,5,1.237413996
004-0005-00347,16/10/20 15:45:53,-37.5534664,175.4591516,355,1.090087908
004-0005-00347,16/10/20 15:45:52,-37.5534762,175.4591515,333,1.169583135
004-0005-00347,16/10/20 15:45:51,-37.5534855,175.4591577,339,1.052976107
004-0005-00347,16/10/20 15:45:50,-37.5534941,175.4591627,350,1.254110615
004-0005-00347,16/10/20 15:45:49,-37.5535052,175.4591652,357,1.080687522
004-0005-00347,16/10/20 15:45:48,-37.5535149,175.4591659,358,1.001107201
004-0005-00347,16/10/20 15:45:47,-37.5535239,175.459166,2,0.469234072
004-0005-00347,16/10/20 15:45:46,-37.5535281,175.4591655,280,0.0
004-0005-00347,16/10/20 15:45:45,-37.5535281,175.4591655,280,0.062474407
004-0005-00347,16/10/20 15:45:44,-37.5535284,175.4591649,280,0.034529322
004-0005-00347,16/10/20 15:45:43,-37.5535282,175.4591646,280,0.023924274
004-0005-00347,16/10/20 15:45:42,-37.553528,175.4591645,280,0.041649602
004-0005-00347,16/10/20 15:45:41,-37.5535278,175.4591649,280,0.04931613
004-0005-00347,16/10/20 15:45:39,-37.5535274,175.4591659,280,0.041649604
004-0005-00347,16/10/20 15:45:38,-37.5535276,175.4591655,280,0.098632259
004-0005-00347,16/10/20 15:45:37,-37.553528,175.4591645,280,0.017255251
004-0005-00347,16/10/20 15:45:35,-37.5535283,175.4591644,280,0.34617717
004-0005-00347,16/10/20 15:45:34,-37.5535279,175.4591683,290,0.622113813
004-0005-00347,16/10/20 15:45:33,-37.5535299,175.4591749,301,0.8148001
004-0005-00347,16/10/20 15:45:32,-37.5535328,175.4591834,326,0.791210109
004-0005-00347,16/10/20 15:45:31,-37.5535383,175.4591891,346,1.281423864
004-0005-00347,16/10/20 15:45:30,-37.5535497,175.4591912,1,0.983600314
004-0005-00347,16/10/20 15:45:29,-37.5535585,175.4591901,347,1.046073919
004-0005-00347,16/10/20 15:45:28,-37.5535676,175.4591931,345,0.434983445
004-0005-00347,16/10/20 15:45:26,-37.5535846,175.4591971,0,0.51233828
004-0005-00347,16/10/20 15:45:24,-37.5536045,175.4591966,2,0.540612575
004-0005-00347,16/10/20 15:45:22,-37.5536239,175.4591959,358,1.179857461
004-0005-00347,16/10/20 15:45:21,-37.5536345,175.4591964,1,0.507032665
004-0005-00347,16/10/20 15:45:19,-37.5536543,175.459196,1,0.567545277
004-0005-00347,16/10/20 15:45:17,-37.5536737,175.4591947,4,0.618595173
004-0005-00347,16/10/20 15:45:15,-37.5536848,175.4591938,1,1.0572699
004-0005-00347,16/10/20 15:45:14,-37.553704,175.4591921,359,0.506784261
004-0005-00347,16/10/20 15:45:12,-37.5537131,175.4591927,359,0.411968556
004-0005-00347,16/10/20 15:45:11,-37.5537167,175.4591938,29,0.069020992
004-0005-00347,16/10/20 15:45:10,-37.5537173,175.459194,29,0.017605399
004-0005-00347,16/10/20 15:45:09,-37.5537173,175.4591943,29,0.01418479
004-0005-00347,16/10/20 15:45:08,-37.5537174,175.4591942,29,0.319778295
004-0005-00347,16/10/20 15:45:07,-37.5537198,175.4591922,29,0.740102178
004-0005-00347,16/10/20 15:45:06,-37.5537249,175.4591868,11,1.021336878
004-0005-00347,16/10/20 15:45:05,-37.5537339,175.4591845,4,0.969659375
004-0005-00347,16/10/20 15:45:04,-37.5537426,175.4591838,359,1.245774132
004-0005-00347,16/10/20 15:45:03,-37.5537538,175.4591838,358,1.001068499
004-0005-00347,16/10/20 15:45:02,-37.5537628,175.4591838,358,1.101316076
004-0005-00347,16/10/20 15:45:01,-37.5537727,175.459184,359,1.090372206
004-0005-00347,16/10/20 15:45:00,-37.5537825,175.4591843,8,0.969610557
004-0005-00347,16/10/20 15:44:59,-37.5537911,175.4591825,6,1.308070376
004-0005-00347,16/10/20 15:44:58,-37.5538028,175.459181,0,1.045708643
004-0005-00347,16/10/20 15:44:57,-37.5538122,175.4591808,358,1.145701099
004-0005-00347,16/10/20 15:44:56,-37.5538225,175.4591807,359,1.290296093
004-0005-00347,16/10/20 15:44:55,-37.5538341,175.4591806,3,1.092324743
004-0005-00347,16/10/20 15:44:54,-37.5538439,175.4591798,5,1.208517087
004-0005-00347,16/10/20 15:44:53,-37.5538547,175.4591783,1,2.058053143
004-0005-00347,16/10/20 15:44:52,-37.5538732,175.4591779,8,1.12614495
004-0005-00347,16/10/20 15:44:51,-37.5538832,175.4591759,13,0.568703726
004-0005-00347,16/10/20 15:44:49,-37.5539056,175.4591703,11,0.767801655
004-0005-00347,16/10/20 15:44:47,-37.5539192,175.4591673,12,1.456695769
004-0005-00347,16/10/20 15:44:46,-37.553932,175.4591638,13,1.813865705
004-0005-00347,16/10/20 15:44:45,-37.5539478,175.4591587,12,1.093584266
004-0005-00347,16/10/20 15:44:44,-37.5539573,175.4591555,6,1.163336223
004-0005-00347,16/10/20 15:44:43,-37.5539677,175.4591541,2,0.645268142
004-0005-00347,16/10/20 15:44:41,-37.5539885,175.4591532,13,0.554478448
004-0005-00347,16/10/20 15:44:39,-37.5539981,175.4591498,14,1.33515696
004-0005-00347,16/10/20 15:44:38,-37.5540191,175.4591441,6,1.003542375
004-0005-00347,16/10/20 15:44:37,-37.5540281,175.4591433,9,0.480066461
004-0005-00347,16/10/20 15:44:35,-37.5540366,175.4591414,8,0.276083889
004-0005-00347,16/10/20 15:44:34,-37.554039,175.4591406,1,0.014184766
004-0005-00347,16/10/20 15:44:33,-37.5540391,175.4591407,1,0.034510486
004-0005-00347,16/10/20 15:44:32,-37.5540388,175.4591406,1,0.042554297
004-0005-00347,16/10/20 15:44:31,-37.5540391,175.4591409,1,0.417531885
004-0005-00347,16/10/20 15:44:30,-37.5540482,175.4591412,348,0.876191792
004-0005-00347,16/10/20 15:44:29,-37.5540559,175.4591433,349,0.849137789
004-0005-00347,16/10/20 15:44:28,-37.5540634,175.4591451,3,0.290400781
004-0005-00347,16/10/20 15:44:26,-37.5540686,175.4591445,32,0.167924785
004-0005-00347,16/10/20 15:44:25,-37.5540691,175.4591427,4,0.036925725
004-0005-00347,16/10/20 15:44:24,-37.554069,175.4591423,4,0.0
004-0005-00347,16/10/20 15:44:23,-37.554069,175.4591423,4,0.045397027
004-0005-00347,16/10/20 15:44:22,-37.5540689,175.4591418,4,0.028654873
004-0005-00347,16/10/20 15:44:21,-37.5540688,175.4591421,4,0.144959971
004-0005-00347,16/10/20 15:44:20,-37.5540696,175.4591434,15,0.388290964
004-0005-00347,16/10/20 15:44:18,-37.5540764,175.4591414,9,0.688017039
004-0005-00347,16/10/20 15:44:17,-37.5540894,175.4591403,2,0.890012808
004-0005-00347,16/10/20 15:44:16,-37.5540974,175.4591401,358,0.990571508
004-0005-00347,16/10/20 15:44:15,-37.5541063,175.4591405,0,0.912254527
004-0005-00347,16/10/20 15:44:14,-37.5541145,175.4591403,359,1.002035581
004-0005-00347,16/10/20 15:44:13,-37.5541235,175.4591408,3,1.049259398
004-0005-00347,16/10/20 15:44:12,-37.5541329,175.4591398,355,1.221605485
004-0005-00347,16/10/20 15:44:11,-37.5541438,175.4591415,354,1.037466747
004-0005-00347,16/10/20 15:44:10,-37.5541531,175.4591424,354,1.14732313
004-0005-00347,16/10/20 15:44:09,-37.5541634,175.4591431,354,0.845907979
004-0005-00347,16/10/20 15:44:07,-37.5541786,175.4591438,354,1.687027753
004-0005-00347,16/10/20 15:44:06,-37.5541937,175.4591456,351,1.292431264
004-0005-00347,16/10/20 15:44:05,-37.5542052,175.4591477,345,1.197115137
004-0005-00347,16/10/20 15:44:04,-37.5542156,175.4591512,342,1.124504806
004-0005-00347,16/10/20 15:44:03,-37.5542253,175.4591548,349,1.240165915
004-0005-00347,16/10/20 15:44:02,-37.5542363,175.4591571,352,1.356233096
004-0005-00347,16/10/20 15:44:01,-37.5542484,175.459159,353,1.92123644
004-0005-00347,16/10/20 15:44:00,-37.5542656,175.459161,351,1.134540008
004-0005-00347,16/10/20 15:43:59,-37.5542757,175.4591628,351,0.623569962
004-0005-00347,16/10/20 15:43:57,-37.5542993,175.4591658,354,1.284251613
004-0005-00347,16/10/20 15:43:56,-37.5543108,175.4591671,352,0.534248395
004-0005-00347,16/10/20 15:43:54,-37.5543203,175.4591689,352,1.85061749
004-0005-00347,16/10/20 15:43:53,-37.5543368,175.4591716,356,1.324688325
004-0005-00347,16/10/20 15:43:52,-37.5543487,175.4591722,357,1.257390209
004-0005-00347,16/10/20 15:43:51,-37.55436,175.4591726,357,1.14688405
004-0005-00347,16/10/20 15:43:50,-37.5543703,175.4591732,357,1.316078895
004-0005-00347,16/10/20 15:43:49,-37.5543821,175.4591743,359,1.257667488
004-0005-00347,16/10/20 15:43:48,-37.5543934,175.4591748,3,1.682888885
004-0005-00347,16/10/20 15:43:47,-37.5544085,175.4591736,5,0.663279402
004-0005-00347,16/10/20 15:43:45,-37.5544321,175.4591707,4,1.143252895
004-0005-00347,16/10/20 15:43:44,-37.5544423,175.4591691,356,1.190679946
004-0005-00347,16/10/20 15:43:43,-37.554453,175.4591695,355,1.393740523
004-0005-00347,16/10/20 15:43:42,-37.5544655,175.4591706,358,1.324688321
004-0005-00347,16/10/20 15:43:41,-37.5544774,175.4591712,11,1.147090989
004-0005-00347,16/10/20 15:43:39,-37.5544972,175.4591639,30,1.208343777
004-0005-00347,16/10/20 15:43:38,-37.5545064,175.4591566,26,1.148703694
004-0005-00347,16/10/20 15:43:37,-37.5545154,175.4591502,17,1.273423052
004-0005-00347,16/10/20 15:43:36,-37.5545262,175.4591454,12,1.219104665
004-0005-00347,16/10/20 15:43:35,-37.5545369,175.4591424,9,1.137132256
004-0005-00347,16/10/20 15:43:34,-37.554547,175.4591404,8,1.291201506
004-0005-00347,16/10/20 15:43:33,-37.5545585,175.4591384,3,1.247762908
004-0005-00347,16/10/20 15:43:32,-37.5545697,175.4591376,5,1.124802171
004-0005-00347,16/10/20 15:43:31,-37.5545797,175.4591357,2,1.328572443
004-0005-00347,16/10/20 15:43:30,-37.5545916,175.4591344,2,1.437050268
004-0005-00347,16/10/20 15:43:29,-37.5546045,175.4591335,1,1.290746408
004-0005-00347,16/10/20 15:43:28,-37.5546161,175.4591331,1,1.202088209
004-0005-00347,16/10/20 15:43:27,-37.5546269,175.4591326,355,1.329359557
004-0005-00347,16/10/20 15:43:26,-37.5546388,175.459134,354,1.27487616
004-0005-00347,16/10/20 15:43:25,-37.5546502,175.4591355,358,0.578545825
004-0005-00347,16/10/20 15:43:23,-37.5546606,175.4591358,358,1.234682528
004-0005-00347,16/10/20 15:43:22,-37.5546717,175.4591359,0,1.301508124
004-0005-00347,16/10/20 15:43:21,-37.5546834,175.4591357,2,1.146512389
004-0005-00347,16/10/20 15:43:20,-37.5546937,175.4591352,1,1.201282199
004-0005-00347,16/10/20 15:43:19,-37.5547045,175.4591352,1,1.424177189
004-0005-00347,16/10/20 15:43:18,-37.5547173,175.4591348,2,1.357460691
004-0005-00347,16/10/20 15:43:17,-37.5547295,175.4591344,1,1.157627251
